Units: DEMAND (Kilo), interval
"Meter ID:","Date","Time","Int.Len","kWh-Del","kVARh-Del","kWh-Rec","kVARh-Rec"
"            02812297","03/08/18","04:45",15,0.834900000000000,0.226000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","05:00",15,0.832900000000000,0.224100000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","05:15",15,0.835800000000000,0.240200000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","05:30",15,0.837300000000000,0.249800000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","05:45",15,0.833200000000000,0.249700000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","06:00",15,0.839000000000000,0.249300000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","06:15",15,0.747200000000000,0.237600000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","06:30",15,0.834400000000000,0.261200000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","06:45",15,0.837500000000000,0.265000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","07:00",15,0.836100000000000,0.261900000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","07:15",15,0.832400000000000,0.255900000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","07:30",15,0.830900000000000,0.251400000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","07:45",15,0.790100000000000,0.238100000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","08:00",15,0.830500000000000,0.250500000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","08:15",15,0.837800000000000,0.260600000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","08:30",15,0.839800000000000,0.261500000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","08:45",15,0.837300000000000,0.259100000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","09:00",15,0.838700000000000,0.267800000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","09:15",15,0.834200000000000,0.262700000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","09:30",15,0.838200000000000,0.261500000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","09:45",15,0.840800000000000,0.258900000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","10:00",15,0.838600000000000,0.255000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","10:15",15,0.829600000000000,0.247000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","10:30",15,0.820800000000000,0.235900000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","10:45",15,0.827600000000000,0.243000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","11:00",15,0.831200000000000,0.254500000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","11:15",15,0.838200000000000,0.257100000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","11:30",15,0.832600000000000,0.258900000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","11:45",15,0.838200000000000,0.263600000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","12:00",15,0.837900000000000,0.264000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","12:15",15,0.833100000000000,0.264100000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","12:30",15,0.827000000000000,0.256600000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","12:45",15,0.825800000000000,0.260800000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","13:00",15,0.822400000000000,0.259800000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","13:15",15,0.830800000000000,0.266600000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","13:30",15,0.827200000000000,0.268300000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","13:45",15,0.829700000000000,0.270600000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","14:00",15,0.828100000000000,0.262200000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","14:15",15,0.825300000000000,0.257000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","14:30",15,0.826600000000000,0.255400000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","14:45",15,0.825500000000000,0.253500000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","15:00",15,0.824200000000000,0.250400000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","15:15",15,0.822200000000000,0.250100000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","15:30",15,0.823800000000000,0.251000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","15:45",15,0.823800000000000,0.252100000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","16:00",15,0.822700000000000,0.248000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","16:15",15,0.824500000000000,0.243300000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","16:30",15,0.829600000000000,0.240800000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","16:45",15,0.831900000000000,0.236200000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","17:00",15,0.833800000000000,0.241000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","17:15",15,0.834600000000000,0.241700000000000,0.000000000000000,0.000000000000000
